# x	abs(psi)**2
-5.0	0.13378386225656155
-4.970674486803519	0.0032608686233159285
-4.941348973607038	0.012181938852486566
-4.912023460410557	0.007718752461620281
-4.882697947214076	0.011672286192454558
-4.853372434017595	0.03410473608674589
-4.8240469208211145	0.0060631905787887535
-4.794721407624634	0.024242881157366458
-4.765395894428153	0.03675541934891414
-4.736070381231672	0.0006922889076328613
-4.706744868035191	0.0028135440281030033
-4.67741935483871	0.006708285695978705
-4.648093841642229	0.06470832964666277
-4.618768328445748	0.018924300217266647
-4.589442815249267	0.015846651456433356
-4.560117302052786	0.002130755888847631
-4.530791788856305	0.015264150273200919
-4.5014662756598245	0.03506667349659378
-4.472140762463344	0.03733192822117504
-4.442815249266862	0.018982167812806802
-4.413489736070381	0.04590734796385936
-4.3841642228739	0.014739349674453093
-4.354838709677419	0.01223745925521265
-4.325513196480938	0.01410084433921914
-4.296187683284457	0.015498145182982396
-4.266862170087976	0.021351267991563096
-4.237536656891495	0.011657664699053884
-4.2082111436950145	0.014864853522520934
-4.178885630498534	0.06529174275064968
-4.149560117302053	0.0017092445730856082
-4.120234604105572	0.009803683162321452
-4.090909090909091	0.020118462619776643
-4.06158357771261	0.05399761427408593
-4.032258064516129	0.07150157667463375
-4.002932551319648	0.1253154829572492
-3.973607038123167	8.844133629895555e-05
-3.9442815249266863	0.009511450506795752
-3.9149560117302054	0.01400037968120095
-3.8856304985337244	0.009846042422645172
-3.8563049853372435	0.020278407011007537
-3.8269794721407626	0.08513431144138124
-3.7976539589442817	0.012198353851658286
-3.768328445747801	0.0077126105741611465
-3.73900293255132	0.020318868297882202
-3.7096774193548385	0.0134704215108041
-3.6803519061583576	0.040690940947022004
-3.6510263929618767	0.0019488089717043355
-3.621700879765396	0.007856369106791813
-3.592375366568915	0.017820917002668406
-3.563049853372434	0.1092208672909286
-3.533724340175953	0.02777018111391494
-3.504398826979472	0.016951767135240606
-3.4750733137829912	0.0012800558301933698
-3.44574780058651	0.015715233897525095
-3.416422287390029	0.00612271316133871
-3.387096774193548	0.028303767120830044
-3.357771260997067	0.06966617840867595
-3.328445747800586	0.03532558240026408
-3.2991202346041053	0.00018157808938472413
-3.2697947214076244	0.00322762492310621
-3.2404692082111435	0.024822803532697606
-3.2111436950146626	0.05893339158352693
-3.1818181818181817	0.001491064810584401
-3.1524926686217007	0.03890606344454254
-3.12316715542522	0.002023250661399839
-3.093841642228739	0.03594219224322424
-3.064516129032258	0.021995033218921656
-3.035190615835777	0.06720633059032591
-3.005865102639296	0.036390017537231076
-2.9765395894428153	0.03503260629989419
-2.9472140762463344	0.13446532005514938
-2.9178885630498534	0.01711705750867624
-2.8885630498533725	0.03401961656648391
-2.859237536656891	0.007504016571992381
-2.8299120234604103	0.0559936037516366
-2.8005865102639294	0.004422046579764096
-2.7712609970674484	0.021507008458805394
-2.7419354838709675	0.03864099042396312
-2.7126099706744866	0.001694251294430728
-2.6832844574780057	0.029199201167728187
-2.653958944281525	0.0791945376646133
-2.624633431085044	0.0011734931363146617
-2.595307917888563	0.002420398206015117
-2.565982404692082	0.031861442471065066
-2.536656891495601	0.015094940413894678
-2.5073313782991202	0.04189240417990608
-2.4780058651026393	0.0003942850504633995
-2.4486803519061584	0.014660937032740991
-2.419354838709677	0.054110470431606356
-2.390029325513196	0.03302743363385242
-2.3607038123167152	0.007828564209611052
-2.3313782991202343	0.004177792957233903
-2.3020527859237534	0.0021145979103555693
-2.2727272727272725	0.05640536262176842
-2.2434017595307916	0.01757049886321613
-2.2140762463343107	0.03820168924255795
-2.1847507331378297	0.005380249418471172
-2.155425219941349	0.04248008570437955
-2.126099706744868	0.007048440566609251
-2.096774193548387	0.0025722817600021372
-2.067448680351906	0.047448215016416335
-2.038123167155425	0.006179807394635017
-2.0087976539589443	0.012843404096082346
-1.9794721407624634	0.01767794186058383
-1.9501466275659824	0.0074664424135334655
-1.920821114369501	0.021877594770732155
-1.8914956011730202	0.002445747314095069
-1.8621700879765393	0.028061183197708155
-1.8328445747800584	0.0007406942848974285
-1.8035190615835774	0.0076414554610193
-1.7741935483870965	0.017595970667056475
-1.7448680351906156	0.036766022126408046
-1.7155425219941347	0.004874752888677411
-1.6862170087976538	0.002155999884303476
-1.6568914956011729	0.025415455517561927
-1.627565982404692	0.012667644578952083
-1.598240469208211	0.02094984935188259
-1.5689149560117301	0.006018980819781919
-1.5395894428152492	0.04538297061772963
-1.5102639296187683	0.014154770035960874
-1.480938416422287	0.08619392654458222
-1.451612903225806	0.001124455505709301
-1.4222873900293251	0.01113981391276662
-1.3929618768328442	0.06352942757755072
