# x	abs(psi)**2
-5.0	0.010591522654705693
-4.970674486803519	0.08765594498674328
-4.941348973607038	0.004583093041299753
-4.912023460410557	0.005770580143635703
-4.882697947214076	0.025721897423215047
-4.853372434017595	0.007991851850970299
-4.8240469208211145	0.015548825212628372
-4.794721407624634	0.04418189059932307
-4.765395894428153	0.01371642399148569
-4.736070381231672	0.04074141598240077
-4.706744868035191	0.047008878548446674
-4.67741935483871	0.011247352028396912
-4.648093841642229	0.010137470919552551
-4.618768328445748	0.0074309217275247775
-4.589442815249267	0.018735907067731674
-4.560117302052786	0.0005901157857662884
-4.530791788856305	0.034001678474062366
-4.5014662756598245	0.009825428325768078
-4.472140762463344	0.0268517640493039
-4.442815249266862	0.0034372571947063123
-4.413489736070381	0.01121615135480188
-4.3841642228739	0.012274336480489784
-4.354838709677419	0.024342743865297698
-4.325513196480938	0.011486515923595793
-4.296187683284457	0.032502578139234406
-4.266862170087976	0.010176241404923236
-4.237536656891495	0.0005146601523531463
-4.2082111436950145	0.01895594251499398
-4.178885630498534	0.0021060552778762944
-4.149560117302053	0.014911407398468442
-4.120234604105572	0.013994921486289833
-4.090909090909091	0.01066666749954736
-4.06158357771261	0.014280988957511018
-4.032258064516129	0.008461096226051044
-4.002932551319648	0.032948368596013335
-3.973607038123167	0.02915275608317542
-3.9442815249266863	0.020325232542838807
-3.9149560117302054	0.03475567509580013
-3.8856304985337244	0.03045395518919022
-3.8563049853372435	0.00237282191833561
-3.8269794721407626	0.0036680965236678222
-3.7976539589442817	0.007279452680567418
-3.768328445747801	0.0263901556232256
-3.73900293255132	0.022247039074023988
-3.7096774193548385	0.034094406085667696
-3.6803519061583576	0.008742615748281822
-3.6510263929618767	0.03270897440822111
-3.621700879765396	0.017985851122253933
-3.592375366568915	0.043500061517323704
-3.563049853372434	0.027947948199061375
-3.533724340175953	0.021300497630710548
-3.504398826979472	0.01995837175136355
-3.4750733137829912	0.0005274181171753356
-3.44574780058651	0.002858496843411429
-3.416422287390029	0.005321980862113207
-3.387096774193548	0.0044436239270922535
-3.357771260997067	0.0376803245520526
-3.328445747800586	0.07495773338472762
-3.2991202346041053	0.0008026552561063381
-3.2697947214076244	0.05978675684553762
-3.2404692082111435	0.05585373845193242
-3.2111436950146626	0.03567346687932067
-3.1818181818181817	0.024897810083541385
-3.1524926686217007	0.011393307864166499
-3.12316715542522	0.014338130530055303
-3.093841642228739	0.024224729020555662
-3.064516129032258	0.015292574778094257
-3.035190615835777	0.008941744007499312
-3.005865102639296	0.007474636710633657
-2.9765395894428153	0.006792312155811838
-2.9472140762463344	0.018140417904971177
-2.9178885630498534	0.007156680900032071
-2.8885630498533725	0.004246847274541554
-2.859237536656891	0.00027016986361639396
-2.8299120234604103	0.029092817178990423
-2.8005865102639294	0.04919192984775433
-2.7712609970674484	0.0055146544566221116
-2.7419354838709675	0.029390403577981054
-2.7126099706744866	0.005219262398485204
-2.6832844574780057	0.00025539640534828973
-2.653958944281525	0.020984321705042063
-2.624633431085044	0.014090418235566287
-2.595307917888563	0.042570459003998286
-2.565982404692082	0.014437370265031512
-2.536656891495601	0.04466814259262777
-2.5073313782991202	0.0184082800153428
-2.4780058651026393	0.07307277308871109
-2.4486803519061584	0.009619501051633585
-2.419354838709677	0.03636731336174551
-2.390029325513196	0.012964842919833595
-2.3607038123167152	0.010907064354384918
-2.3313782991202343	0.020403413126641668
-2.3020527859237534	0.022787178294422016
-2.2727272727272725	0.011588237077610706
-2.2434017595307916	0.039865042440379486
-2.2140762463343107	0.0183816597503073
-2.1847507331378297	0.008605025290329249
-2.155425219941349	0.014912825957737142
-2.126099706744868	0.020022842348706306
-2.096774193548387	0.026985128027982117
-2.067448680351906	0.0022590843627008994
-2.038123167155425	0.009575554255396178
-2.0087976539589443	0.0023932331804702015
-1.9794721407624634	0.019697193458622114
-1.9501466275659824	0.0038155359214514096
-1.920821114369501	0.12596524457020342
-1.8914956011730202	0.008150787370927578
-1.8621700879765393	0.023177182359625938
-1.8328445747800584	0.11549280943993205
-1.8035190615835774	0.023986875245105815
-1.7741935483870965	0.014064725310722937
-1.7448680351906156	0.008458920337361753
-1.7155425219941347	0.013171205701433333
-1.6862170087976538	0.028517555745960363
-1.6568914956011729	0.046010035533030146
-1.627565982404692	0.03668535710080369
-1.598240469208211	0.0312637161337277
-1.5689149560117301	0.01805435013957314
-1.5395894428152492	0.01785721316578878
-1.5102639296187683	0.014968649324655778
-1.480938416422287	0.02019094090962652
-1.451612903225806	0.0008885371103594696
-1.4222873900293251	0.0132710001878363
-1.3929618768328442	0.029896001293685658
-1.3636363636363633	0.017442339790657405
-1.3343108504398824	0.009682604520102042
-1.3049853372434015	0.01540916171916545
-1.2756598240469206	0.02188923127146441
-1.2463343108504397	0.05966429617366033
-1.2170087976539588	0.01302159492297359
-1.1876832844574778	0.004522347352456055
-1.158357771260997	0.0063494825951957955
-1.129032258064516	0.001151534151490309
-1.099706744868035	0.019433744386512627
-1.0703812316715542	0.018371684984610028
-1.0410557184750733	0.01578360793379466
-1.0117302052785924	0.022600911979941313
-0.9824046920821115	0.008821092346111179
-0.9530791788856305	0.04717477467062262
-0.9237536656891496	0.0024424070235739555
-0.8944281524926687	0.00024172098727386104
-0.8651026392961878	0.03836128883541557
-0.8357771260997069	0.03883457125077418
-0.806451612903226	0.015108598691453146
-0.7771260997067451	0.010794458989139177
-0.7478005865102633	0.039827376128142834
-0.7184750733137824	0.00016282324969829143
-0.6891495601173014	0.006410512589032646
-0.6598240469208205	0.04236646687745045
-0.6304985337243396	0.05155801209447737
-0.6011730205278587	0.03437831078358561
-0.5718475073313778	0.0040271698072852115
-0.5425219941348969	0.02755617618810208
-0.513196480938416	0.009435431420207975
-0.48387096774193505	0.09186400583195169
-0.45454545454545414	0.09249518611448075
-0.42521994134897323	0.03469536297597062
-0.3958944281524923	0.022978961872268236
-0.3665689149560114	0.058617911542720114
-0.3372434017595305	0.1216205141921459
-0.3079178885630496	0.0780624913056187
-0.27859237536656867	0.14748405191105635
-0.24926686217008776	0.14541881200153814
-0.21994134897360684	0.0917106818980434
-0.19061583577712593	0.16690590321201232
-0.16129032258064502	0.07160706529373195
-0.1319648093841641	0.16352619563804596
-0.1026392961876832	0.08035337815836988
-0.07331378299120228	0.19757672581999755
-0.04398826979472137	0.26647265981382395
-0.014662756598240456	0.14297871459442746
0.014662756598240456	0.2172447705631388
0.04398826979472137	0.15692380122782057
0.07331378299120228	0.16642192671988792
0.1026392961876832	0.07090799945726979
0.1319648093841641	0.11601266696830959
0.1612903225806459	0.19746393710286106
0.19061583577712682	0.1632459131036172
0.21994134897360773	0.2567087551716244
0.24926686217008864	0.22509842310437606
0.27859237536656956	0.1525743977894737
0.30791788856305047	0.10723899396437261
0.3372434017595314	0.052269878313773506
0.3665689149560123	0.19827433612531287
0.3958944281524932	0.23747296524825465
0.4252199413489741	0.2818222848397443
0.45454545454545503	0.1725430316185514
0.48387096774193594	0.30015885821747934
