# x	abs(psi)**2
-5.0	0.0949051879907492
-4.970674486803519	0.0022893157246403647
-4.941348973607038	0.018957234393167478
-4.912023460410557	0.014710003886589594
-4.882697947214076	0.006846345372168826
-4.853372434017595	0.01628954292824763
-4.8240469208211145	0.015783946695602406
-4.794721407624634	0.005286992789270907
-4.765395894428153	0.012986364346412026
-4.736070381231672	0.0762662655645918
-4.706744868035191	0.0013228311108810303
-4.67741935483871	0.0359815526053586
-4.648093841642229	0.0012055041718065814
-4.618768328445748	0.006452673875041812
-4.589442815249267	0.0052532696598154936
-4.560117302052786	0.010967019141220138
-4.530791788856305	0.05874951014060798
-4.5014662756598245	0.12428635096903679
-4.472140762463344	0.001802660015796405
-4.442815249266862	0.01963057265419507
-4.413489736070381	0.00021143406831341594
-4.3841642228739	0.14058179038468394
-4.354838709677419	0.03848743479502327
-4.325513196480938	0.014878147533359315
-4.296187683284457	0.010843251262538862
-4.266862170087976	0.010474175102328075
-4.237536656891495	0.005647886897858899
-4.2082111436950145	0.047334430130279666
-4.178885630498534	0.0020441081569281417
-4.149560117302053	0.03407137970758566
-4.120234604105572	0.005765921294310665
-4.090909090909091	0.008812433888343995
-4.06158357771261	0.053653286768534966
-4.032258064516129	0.044094185863550524
-4.002932551319648	0.03245109921720574
-3.973607038123167	0.09930253304637085
-3.9442815249266863	0.011455534526714876
-3.9149560117302054	0.0022149879949052696
-3.8856304985337244	0.1187704756334089
-3.8563049853372435	0.005337236888178667
-3.8269794721407626	0.005973553691350919
-3.7976539589442817	0.017229588373872083
-3.768328445747801	0.007889024150718207
-3.73900293255132	0.022622529529796223
-3.7096774193548385	0.04309022613904101
-3.6803519061583576	0.0016757316814074248
-3.6510263929618767	0.019839023879408776
-3.621700879765396	0.0010912663464222433
-3.592375366568915	0.01583138638135218
-3.563049853372434	0.06996226177817486
-3.533724340175953	0.003619390791089689
-3.504398826979472	0.0287341522770068
-3.4750733137829912	0.0007409314160296948
-3.44574780058651	0.006087548024451844
-3.416422287390029	0.03559429619611439
-3.387096774193548	0.044567035468834254
-3.357771260997067	0.05002225322229193
-3.328445747800586	0.0029024051687393136
-3.2991202346041053	0.012225275937741246
-3.2697947214076244	0.06709695218006329
-3.2404692082111435	0.006632665366028405
